USER,DATE,STAR,LIKE,TITLE,REVIEW
리뷰뭔별명,2021-04-14 02:39:53-07:00,1,0,무료배송으로 띄워놓고 막상 들어가면 해외배송비 3만원,장난하세요..??
완젼재미써,2021-04-12 15:49:37-07:00,5,1,짱 ㅎㅎ,집에서 명품사니 넘 조아유
멍청구리똥개,2021-04-11 04:03:08-07:00,5,1,좋아요,배송도 빠르고 마음에 들어오
박쿼콰,2021-04-10 18:25:47-07:00,5,1,편리해요,리뷰 정말 안쓰는데 그래도 쓸만큼 편리하고 한눈에 보기 쉬워요!
이거좀 고쳐주세요 제발,2021-04-09 02:52:28-07:00,5,0,잘못된 접근,계속 정보 다 입력하고 구매하려 하면 잘못된 접근이라면서 튕겨요..
류노이카,2021-04-05 09:21:27-07:00,5,0,굿굿,좋아요 덩말
Simondwhshsbe,2021-04-04 18:56:45-07:00,5,1,굳,좋아요 쓰기 편리합니다
기민철수,2021-04-03 19:56:21-07:00,5,0,굿,나이스
김대유우우우유오너ㅓ,2021-04-03 18:50:05-07:00,5,1,월급털이앱,너무 이쁜게 많아서 저절로 돈 쓰게 됌 ㅜ
매귀추마대박,2021-04-02 09:33:54-07:00,5,0,좋아요,좋아요
ㅗ저ㅓㄴ,2021-04-01 23:58:50-07:00,5,0,굿,굿둑
ㅔㅔㅔㅔㄴㄴ,2021-03-31 16:29:21-07:00,3,0,다 좋은데요,제가 못찾는건가요? 주문취소버튼이 안보여요. 아무리 찾아도 없어요. 없는건 말이 안되고.. 제가 못찾은거면 잘 보이게 만들어주세요
맛집전도사,2021-03-30 07:12:45-07:00,5,0,찐만판다,찐만판다
didlqkfduskd,2021-03-30 06:25:01-07:00,5,0,Good,감사합니다~~
이어플 별로다,2021-03-26 21:44:12-07:00,1,0,고객 응대하는게 너무 별로네요,제품에 대해서 궁금한게 있어서 물어봤는데 뭐가 다른지 설명해주지도 않고 이건 거의 뭐 싸우자는 식의 답장이 왔네요 무서워서 궁금해하지도 못할듯;;
조탁렬,2021-03-25 19:12:48-07:00,5,0,파정,정품사이트고 옷도 많아서 좋아요
빼짱이,2021-03-24 18:53:46-07:00,1,0,아 앱 죽이고싶네 진짜,뭐만 하면 쳐 꺼지고 지금 물건 사라는거냐 말라는거냨ㅋㅋㅋ ㅋㅋㅋ 주소 다입력하고 회원가입하고 다 하고 구매하려는데 오류떠서 첨부터 다시 간게 4번째임ㅌㅋㅌㅋ 내 시간 어쩔?? 개발자님들 좀 똑바로 만드세요;;;;;;
콜라맛염산,2021-03-22 04:54:16-07:00,5,0,굿,아주 좋아요 자주 이용하고 있어요!
추베르릅,2021-03-22 00:41:59-07:00,5,0,굳,굳
궁상푸러러,2021-03-21 21:14:27-07:00,5,0,어플좋아요,온라인 사이트만 쓰다가 어플쓰는데 보기편하고 쇼핑할때 편하네요
갓임,2021-03-20 02:16:10-07:00,5,0,국,나쁘지 않아요
혜진phj,2021-03-19 07:26:13-07:00,5,0,조하요,구경하느라 시간가는줄 몰라요
Black00720,2021-03-18 21:36:27-07:00,5,0,굿,굿
여행사우디,2021-03-17 18:00:26-07:00,5,0,너무좋아요,구매가편하고 좋습니다
kidiwhshdj,2021-03-16 15:31:52-07:00,5,0,ㅇㄹ,ㄹㄹ
전재순,2021-03-16 03:44:22-07:00,5,0,자주 애용하는 사이트입니다.,앱이 있어서 좋으네요^^
YJJ98,2021-03-14 18:46:51-07:00,5,0,좋은 어플입니다,쇼핑하기 편한합니다!!
아추갸낭,2021-03-12 19:29:47-07:00,5,0,편리함,편리함
ㅗㅇ노우ㅏㄴㅈ,2021-03-12 00:54:34-07:00,5,0,호ㅓㅑㅑㅗ흏ㄹ,ㅠㅊㅇ과ㅏㅏㅍㅊㅎ
soooooooo gooddd!!! bb,2021-03-09 23:00:09-07:00,5,0,너무너무너무 죠아용,머스트잇 최고! 앱도 오류없이 잘되는거같아요!
만듬???,2021-03-09 07:47:02-07:00,5,0,좋네여,좋네여
ㅇㅅ스,2021-03-09 07:01:39-07:00,5,0,너무,좋아용
merrrrrrona,2021-03-05 18:19:35-07:00,5,0,좋아요,👏
그림자암살자,2021-03-05 00:14:46-07:00,5,0,머스트잇 참 어플좋네요.,내가 보고싶은상품 없는 상품 없이 다 있어서좋아요
두부의세계,2021-03-01 03:18:17-07:00,5,0,다 가지고싶어요,ㅠㅠ
chuulss,2021-02-28 20:53:15-07:00,5,0,굿,굿
배새키,2021-02-28 19:16:08-07:00,5,0,무신사,굿굿굿
썸로,2021-02-28 07:59:34-07:00,5,0,굿,좋아요
ㅜ이데쿠온,2021-02-27 02:39:07-07:00,5,0,좋아용,좋아용
왓쳐쳐쳐,2021-02-25 22:18:40-07:00,5,0,좋아요!,제가 찾던 물품을 찾기가 너무 힘들었는데 머스트잇 앱 으로 한번에 찾았어요! 종ㅇ류도 많고 편리하네요!
motorking99,2021-02-23 02:52:09-07:00,5,0,감사합니다^^,"ㅎㅎㅎ 좋은 물품 착한가격에 구매할수있어서 감사합니다^^
번창하세요 ㅎㅎㅎ"
아아아아어매베베ㅓ퉃얀,2021-02-22 22:27:53-07:00,4,0,좋아요,좋네요
잭스장인재마,2021-02-20 11:01:32-07:00,5,0,너무좋움,좋아요
곰옴밍,2021-02-20 05:53:35-07:00,5,0,머스트잇 최곱,"여기서 명품들은 대부분 구매하곤해요 정말 편하고
혜택도 많고 명품 사실 생각있으신분들은 꼭
머스트잇에서 구매하세요!!❤️❤️"
일안하냐바밤바들아,2021-02-19 17:17:37-07:00,5,0,이렇게 앱에 문제 없이 관리하기도 힘든듯...,말 그대로 좋고 깔끔해요
jung kkk,2021-02-19 15:10:49-07:00,5,0,좋아요!,여러 제품들도있고  편리하고 굳
버버리 사랑,2021-02-17 22:34:00-07:00,5,0,굿,좋아요
대표사진,2021-02-16 08:59:13-07:00,4,0,감사히 이용하고 있지만 ..,"모델명을 입력하고 핫딜이나 쿠폰이 있는 마켓을
알림설정 기능이 있으면 좋겠습니다.

그래도 합리적인 가격으로 제품들을 만날 수 있어 감사합니다"
ㅎ헝지환,2021-02-15 20:59:49-07:00,5,0,이뻐요,이뻐요
까칠한찐이,2021-02-15 16:52:57-07:00,5,0,굿,굿
ㅈ조,2021-02-14 20:06:24-07:00,5,0,굳,좋습니다
snendfir,2021-02-14 19:44:03-07:00,5,0,머스트잇 친절하여,머스트잇 굿
긍정해뵹이,2021-02-13 20:41:33-07:00,5,0,좋아요!!,좋아요!!!!
leecail,2021-02-12 20:04:16-07:00,5,0,좋아요,배성도 빠르고 정품만 와서 좋아요
응아니아니아니야,2021-02-12 09:24:36-07:00,5,0,굿,굿
룩핀 생각 보다 좋아요,2021-02-10 00:55:18-07:00,5,0,좋아요,어플 자체적으로 너무 유용해서 좋아요
yoohh333,2021-02-09 17:03:07-07:00,5,0,좋아요,항상 이용중
ㅎㅍ포ㅠㅠㅎ,2021-02-09 05:29:20-07:00,5,0,굳굳,굳굳
반반택시 진짜아 좋아요 진짜,2021-02-06 09:45:33-07:00,5,0,머굿,명품은 = 머스트잇
바메키,2021-02-02 01:43:12-07:00,5,0,조아요,제가 고1인데 공부하다가 힘들때 한번씩 들어가서 나중에 공부 열심히 해서 성공해서 스톤아일랜드 갖고 싶은데로 다 사야겠다 생각하고 동기부여가 됩니다.
요호호호호홓,2021-02-01 23:43:00-07:00,5,0,굿,굿
상호상,2021-01-28 19:09:33-07:00,5,0,반신반의하며 깔은앱,"정품이나 가품이냐 고민하다 고민은 배송만
늦춘다길래 주문했는데 왠걸 판매자도 대응잘해주고
배송도 나름빠름 만족"
다구니주ㅏㅌ,2021-01-26 05:56:21-07:00,5,0,굳,굳
bruceher,2021-01-25 09:18:57-07:00,4,0,Bruceher,Good
jbK05,2021-01-22 23:37:04-07:00,1,0,일방적 취소통보,주문이 들어가서 몇일기다렸다가 감감무소식이길래 상품 품절로 인해 취소 유도하는 판매자들은 어떻게 하시나요? 몇일동안 기다렸는데 취소 유도통보 받으니 깝깝하네요 ㅎㅎ
😍😀😌,2021-01-22 04:45:12-07:00,4,0,유용해요,다양한 아이템들 보기좋게 되어있어서 좋아요!!
최양진지,2021-01-22 00:15:34-07:00,5,0,별 다섯개~,"배송이며 가격이며
다 너무 좋아용~^^"
으닏아,2021-01-20 18:54:35-07:00,1,0,앱 실행 시 백지,"앱 실행하면 하얀 백지만 나와요!!!
왜이런 거죠?!"
나이나난,2021-01-18 00:26:03-07:00,5,0,너무 좋아요,너무 편리하고 좋아요
명품 사고 싶은 잼민니,2021-01-16 04:49:31-07:00,5,0,좋아요!,짱! 좋아요!
지나꺼,2021-01-13 03:01:43-07:00,5,0,앱평가,재품들이 가품이없어서 믿고 살수있어서 좋아요
도걍슈,2021-01-12 20:05:07-07:00,5,0,도갱수,심심할때 보기좋아요
이짖수,2021-01-12 00:53:06-07:00,5,0,굳,굳
찬츤찬,2021-01-11 13:28:34-07:00,5,0,매번 잘이용하고있어요,"상품 보다가 뒤로 가면 
맨위로 안올라가고 보던 자리에 있음 좋겟어요 스크롤요ㅠㅠ"
JOYESUNG,2021-01-11 06:53:21-07:00,5,0,긋,굿
애에ㅔ,2021-01-11 00:51:19-07:00,5,0,조아요,명품 구매에서는 최고예요
니조쿠,2021-01-10 21:39:55-07:00,5,0,굿,굿
이구밍,2021-01-09 23:03:09-07:00,5,0,조음,아주아주조아요 정말로~~~~~~~~
나이뜽,2021-01-09 21:39:34-07:00,5,0,나이뜨나이뜨,조항영
삥삥빵빵뿡,2021-01-06 05:29:58-07:00,5,0,귯,머스트잇 귯
ㅇ드ㅡㅢ틱,2021-01-03 05:32:58-07:00,4,0,굳,굳
튜시토발리시얼발,2021-01-03 04:32:38-07:00,5,0,안심구매,최고
조선반,2020-12-31 05:26:41-07:00,4,0,핫딜,"핫딜가로 가끔 구매하는데,저렴하고 믿음이 가네요
이벤트도 많이 있었음해요.출석체크라던지 적립금도 
생일쿠폰 등이요^^"
JKKim83,2020-12-28 21:54:19-07:00,2,0,물건이랑 다좋은데 ...,"앱이 왜 이모양임.. 느리고 자주 뻗고 .. 
개발자로서 이해가 안되네요"
재욱월드,2020-12-24 23:07:51-07:00,5,0,굿,굿
전낙현,2020-12-22 06:48:49-07:00,5,0,머스트잇,굿
감준표,2020-12-21 23:35:11-07:00,5,0,머스트잇 짱짱!!!,굿굿굿
내가바로 곽민재,2020-12-21 08:38:35-07:00,5,0,아주 마음에드는 앱이다,옷에 관심있는분들에게 추천
선물함이 안 들어가져요,2020-12-21 05:43:37-07:00,5,0,너무,좋아요
채긍,2020-12-20 02:29:57-07:00,5,0,좋아용,헤헤
ㅃㅇ촛ㄴ,2020-12-19 13:30:01-07:00,4,0,굿,굿
6675799,2020-12-16 22:21:54-07:00,5,0,굿굿,정품레전드
마사가라,2020-12-16 20:45:17-07:00,5,0,마 사가라,정말 좋아요
김도거래소,2020-12-15 07:13:18-07:00,5,0,너무 좋아요,명품 여기 아니면 안사요
재미지네에에엥,2020-12-14 01:22:50-07:00,5,0,머스트잇 ⭐️,좋아요 간편하구 이쁜거 너무 많구 배송도 빠릅니다아😍
JustLikeThatKR,2020-12-12 00:01:33-07:00,5,0,너무 조아요,❤️
겔부,2020-12-11 16:17:37-07:00,5,0,정말 좋아요,정말 좋아요
임자류,2020-12-08 19:51:30-07:00,4,0,좋아연,좋아영
장추암,2020-12-05 18:56:32-07:00,5,0,좋아여,굿굿
빌리언즈,2020-12-05 02:13:49-07:00,5,0,상품이 좋아요,굿굿굿
임채0417,2020-12-01 20:28:56-07:00,5,0,ㅣㅜㅅ그,굿굿굿
얌얌이얌냠,2020-12-01 17:45:15-07:00,4,0,좋아요,좋아요
도칠2,2020-11-30 20:38:19-07:00,5,0,리뷰,아직 구매해보진 않았지만 정말 예쁜 제품들이 많아서 구매욕구가 넘쳐요 히히 머스트잇 짱
Jo Sae-Roi,2020-11-28 19:04:01-07:00,5,0,어엉ㅇ,구곡 굯
sjconlytop,2020-11-28 00:05:59-07:00,5,0,전 만족해요.,전 편하고 어플 만족 스럽네요.
연제진,2020-11-25 01:08:26-07:00,5,0,굿,번창하세요~~
흐드트,2020-11-23 21:25:33-07:00,5,0,굿,ㅇㅇ
camj026,2020-11-23 03:04:01-07:00,5,0,굿,굿
블릴리언투,2020-11-22 06:48:43-07:00,5,0,좋아료,좋아료
ㅡ나야궃,2020-11-21 01:20:20-07:00,5,0,굿,국
오유야,2020-11-18 09:11:51-07:00,5,0,좋아요ㅎ,너무좋아요 ㅎㅎ
보노오ㅓ아,2020-11-17 03:59:06-07:00,5,0,ㄴㄹㄹㅎㅎㅌ,ㅌㅇㄹㄹㄹ
광유,2020-11-17 01:28:29-07:00,5,0,좋다,옷이 좋아용
오호로로소ㅛ,2020-11-16 15:25:22-07:00,5,0,좋음,너무좋음
ddrogba11jjang,2020-11-13 07:57:48-07:00,5,0,꽤 좋아요,굿굿숫숫구수수수수수수
어여야ㅑ앙이이이,2020-11-12 06:51:45-07:00,5,0,1,짜스
머스트잇좋네,2020-11-11 17:17:14-07:00,5,0,귯ㄲㄲㄲㄲㄲㄲ,ㅇㅇㅇㅇㅇ
위메프 짱~~,2020-11-10 02:49:38-07:00,5,0,좋아요~,너무 좋습니다~
갈하,2020-11-09 17:52:49-07:00,5,0,ㅇ,ㅇㅇㅇㅇ
이쁜냥2,2020-11-09 10:25:19-07:00,4,0,좋아요,브랜드별로 다볼수있어서 정말좋습니다 선물용으로두 좋아요
19-10기,2020-11-08 00:34:15-07:00,5,0,최고에요,최고에요
커프너프,2020-11-05 05:06:37-07:00,5,0,좋아요,좋아요
김캬캬,2020-11-04 22:48:46-07:00,5,0,좋음,검색하는 것도 좋아지고 믿고 살수 있어서 좋아요
